,BAA,AAA,UNRATE,GS10,TB3MS,HOUST,RPI,INDPRO,INVEST,CPIAUCSL,GDPC1,Covid
1973-04-01,0.033333333333333805,0.02666666666666669,0.0,0.06333333333333346,0.36666666666666686,-0.04489324708142176,0.0030358490415072956,0.0022220322766998515,0.0024061391796461606,-0.0008162854700900132,4.33143717205553,0
1973-07-01,0.16666666666666666,0.0866666666666666,-0.03333333333333351,0.06333333333333317,0.36666666666666625,-0.03267436562780013,0.0019700097586614618,0.0033817820573525856,0.002214063313293065,-0.0007919573115535705,-2.108902897416698,0
1973-10-01,-0.05000000000000012,0.016666666666666607,0.03333333333333351,-0.11666666666666654,-0.27999999999999964,-0.06847508365132171,0.0027709960285052424,0.003360156730721838,0.001927815959111771,0.0014140823192742384,3.779015812473574,0
1974-01-01,0.046666666666666266,0.11000000000000003,0.06666666666666643,0.1566666666666666,0.16999999999999993,0.006275204256310711,-0.007049808194527903,-0.0032479949880335943,-0.001370891149534259,0.0006128333246113726,-3.4536881924509544,0
1974-04-01,0.21666666666666679,0.15333333333333363,0.10000000000000024,0.11000000000000003,-0.01999999999999987,-0.009127036941659542,-0.00012471495583336414,0.0010691380877399699,-0.003843817427756413,-0.0007728589317815467,0.9496598328389894,0
1974-07-01,0.3033333333333334,0.25666666666666654,0.16666666666666666,0.16666666666666638,0.05333333333333338,-0.09144416414368657,0.00040692112123904184,-0.002841742365132127,-0.0011589297831863614,0.0019112687772562253,-3.7990939494555676,0
1974-10-01,0.15000000000000036,-0.11666666666666654,0.4333333333333333,-0.20333333333333314,-0.3033333333333334,-0.05502658345314959,-0.0011225682362372424,-0.024322140583137013,0.007198379541052328,-0.0020645303445981553,-1.556648105128744,0
1975-01-01,-0.05000000000000012,-0.07333333333333354,0.4666666666666665,0.10000000000000024,-0.5533333333333333,0.006097731015775191,-0.00022634833356072193,-0.01615489262990148,0.0035786917011183896,-0.0013139705112002649,-4.900432919654918,0
1975-04-01,0.046666666666666266,0.033333333333333215,0.06666666666666703,0.0433333333333333,-0.05000000000000012,0.030148741025345593,0.008199472335156463,0.0017707895252141448,-0.003010109552531226,0.0012365515618385874,2.8486372182065622,0
1975-07-01,-0.0033333333333332624,0.05999999999999991,-0.13333333333333344,0.1899999999999998,0.36000000000000004,0.05028656252853114,-0.0004336467273725238,0.011015039196042705,0.00017111337610723845,-5.0583782936245804e-05,6.790217143386457,0
1975-10-01,-0.016666666666666313,-0.05333333333333338,-0.06666666666666703,-0.14333333333333323,-0.3266666666666665,0.014702576605174045,0.0020282194207581483,0.006431210444314199,-0.0003330484379902761,-0.0006475605256704616,5.352401073600532,0
1976-01-01,-0.14666666666666708,-0.08999999999999986,-0.19999999999999987,-0.08999999999999986,-0.1466666666666668,0.024323941191591796,0.0049930508551897885,0.008340923161131997,-0.002065831385758147,-0.0012076607180503036,8.898160921062015,0
1976-04-01,-0.07666666666666622,0.033333333333333215,0.0,0.0433333333333333,0.13666666666666671,0.01692178590922862,0.0021584906461319755,0.0034057409953234994,-0.003419889177217842,0.001172580551865643,2.922791705026384,0
